key_0,business_code,customer_number,customer_name,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_date,invoice_currency,document type,posting_id,area_business,invoice_amount,baseline_create_date,cust_payment_terms,invoice_number,isOpen,delay_date,predicted_payment_date
12418,U001,0200455322,PEA llc,2020.0,1930718656.0,2020-03-31,20200330,20200331,2020-04-30,USD,RV,1.0,,47619.12,20200331.0,NAD5,1930718656.0,1,1,2020-05-01
47070,U001,0200769623,WAL-MAR trust,2020.0,1930850816.0,2020-05-03,20200502,20200503,2020-05-18,USD,RV,1.0,,40389.99,20200503.0,NAH4,1930850816.0,1,1,2020-05-19
24651,CA02,0140104409,LOB systems,2020.0,2960625999.0,2020-04-03,20200403,20200403,2020-04-18,CAD,RV,1.0,,60714.11,20200408.0,CA10,2960625999.0,1,8,2020-04-26
25745,U001,0200794332,COST llc,2020.0,1930654686.0,2020-03-17,20200316,20200317,2020-04-01,USD,RV,1.0,,20557.14,20200317.0,NAAX,1930654686.0,1,8,2020-04-09
44777,U001,0200793568,SUPE associates,2020.0,1930598785.0,2020-03-04,20200304,20200304,2020-03-19,USD,RV,1.0,,92941.83,20200304.0,NAA8,1930598785.0,1,8,2020-03-27
11586,U001,0200769623,WAL-MAR us,2020.0,1930752571.0,2020-04-06,20200406,20200406,2020-04-21,USD,RV,1.0,,150.92,20200406.0,NAH4,1930752571.0,1,8,2020-04-29
809,U001,0200744019,TARG associates,2020.0,1930733141.0,2020-04-01,20200402,20200401,2020-04-16,USD,RV,1.0,,90473.38,20200401.0,NAA8,1930733141.0,1,8,2020-04-24
13770,CA02,140104249,SOB llc,2020.0,2960629261.0,2020-04-18,20200418,20200418,2020-05-06,CAD,RV,1.0,,64285.34,20200426.0,CA10,2960629261.0,1,-1,2020-05-05
16330,CA02,0140104440,SO ,2020.0,2960616093.0,2020-03-06,20200306,20200306,2020-03-19,CAD,RV,1.0,,132426.21,20200309.0,CA10,2960616093.0,1,1,2020-03-20
47664,U001,0200769623,WAL-MAR corp,2020.0,1930795678.0,2020-04-19,20200417,20200419,2020-05-04,USD,RV,1.0,,38501.89,20200419.0,NAH4,1930795678.0,1,8,2020-05-12
24221,U001,200772595,SAFEW corp,2020.0,1930851840.0,2020-05-02,20200502,20200502,2020-05-17,USD,RV,1.0,,97117.39,20200502.0,NAA8,1930851840.0,1,1,2020-05-18
26758,CA02,0100021489,CHENS E us,2020.0,2960618125.0,2020-03-02,20200302,20200302,2020-03-14,CAD,RV,1.0,,62755.88,20200304.0,CA10,2960618125.0,1,1,2020-03-15
26751,U001,0200707822,PUBLI systems,2020.0,1930723626.0,2020-03-30,20200331,20200330,2020-04-14,USD,RV,1.0,,132826.26,20200330.0,NAA8,1930723626.0,1,1,2020-04-15
25641,U001,200769623,WAL-MAR ,2020.0,1930683196.0,2020-03-22,20200321,20200322,2020-04-06,USD,RV,1.0,,18389.83,20200322.0,NAH4,1930683196.0,1,1,2020-04-07
7173,U001,0200762301,C&S WH trust,2020.0,1930642521.0,2020-03-12,20200312,20200312,2020-03-27,USD,RV,1.0,,10893.34,20200312.0,NAC6,1930642521.0,1,-11,2020-03-16
2051,U001,0200744019,TARG llc,2020.0,1930868511.0,2020-05-07,20200506,20200507,2020-05-22,USD,RV,1.0,,10636.86,20200507.0,NAA8,1930868511.0,1,8,2020-05-30
13353,U001,0200769623,WAL-MAR corp,2020.0,1930739538.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,48558.01,20200404.0,NAH4,1930739538.0,1,8,2020-04-27
36579,U001,0200769623,WAL-MAR llc,2020.0,1930706326.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,44115.77,20200326.0,NAH4,1930706326.0,1,1,2020-04-11
41208,U001,200668077,IN-N- ,2020.0,1930679388.0,2020-03-23,20200320,20200323,2020-04-02,USD,RV,1.0,,26582.4,20200323.0,NA10,1930679388.0,1,1,2020-04-03
8886,U001,0200704858,WAKE in,2020.0,1930694387.0,2020-03-25,20200325,20200325,2020-04-09,USD,RV,1.0,,25461.34,20200325.0,NAA8,1930694387.0,1,8,2020-04-17
3109,U001,0200778870,C systems,2020.0,1930779295.0,2020-04-14,20200413,20200414,2020-04-29,USD,RV,1.0,,107948.04,20200414.0,NAA8,1930779295.0,1,1,2020-04-30
11970,U001,0200020431,DEC llc,2020.0,1930860740.0,2020-05-05,20200505,20200505,2020-05-24,USD,RV,1.0,,4526.62,20200501.0,NAM4,1930860740.0,1,8,2020-06-01
19625,U001,0200769623,WAL-MAR systems,2020.0,1930831782.0,2020-04-28,20200428,20200428,2020-05-13,USD,RV,1.0,,45858.53,20200428.0,NAH4,1930831782.0,1,8,2020-05-21
26670,U001,0200769623,WAL-MAR systems,2020.0,1930719154.0,2020-03-29,20200329,20200329,2020-04-13,USD,RV,1.0,,13768.88,20200329.0,NAH4,1930719154.0,1,8,2020-04-21
21565,U001,0200772670,ASSOCIAT foundation,2020.0,1930760439.0,2020-04-07,20200407,20200407,2020-04-22,USD,RV,1.0,,9302.66,20200407.0,NAU5,1930760439.0,1,1,2020-04-23
556,U001,0200769623,WAL-MAR systems,2020.0,1930580799.0,2020-02-29,20200228,20200229,2020-03-15,USD,RV,1.0,,57897.8,20200229.0,NAH4,1930580799.0,1,8,2020-03-23
23363,U001,0200762301,C&S WH us,2020.0,1930718554.0,2020-03-30,20200329,20200330,2020-04-14,USD,RV,1.0,,11758.86,20200330.0,NAC6,1930718554.0,1,1,2020-04-15
1125,U001,0200769623,WAL-MAR foundation,2020.0,1930798199.0,2020-04-18,20200417,20200418,2020-05-03,USD,RV,1.0,,6532.6,20200418.0,NAH4,1930798199.0,1,-51,2020-03-13
41841,U001,200769623,WAL-MAR associates,2020.0,1930881751.0,2020-05-10,20200509,20200510,2020-05-25,USD,RV,1.0,,44713.09,20200510.0,NAH4,1930881751.0,1,8,2020-06-02
1278,U001,0200761734,H E BUT co,2020.0,1930684504.0,2020-03-23,20200321,20200323,2020-04-07,USD,RV,1.0,,16384.13,20200323.0,NAA8,1930684504.0,1,1,2020-04-08
10539,U001,0200769623,WAL-MAR foundation,2020.0,1930685777.0,2020-03-24,20200323,20200324,2020-04-08,USD,RV,1.0,,1322.22,20200324.0,NAH4,1930685777.0,1,1,2020-04-09
35335,U001,0200762301,C&S WH trust,2020.0,1930804144.0,2020-04-21,20200420,20200421,2020-05-06,USD,RV,1.0,,52703.2,20200421.0,NAC6,1930804144.0,1,1,2020-05-07
10796,U001,0200759878,SA corporation,2020.0,1930827148.0,2020-04-26,20200425,20200426,2020-05-11,USD,RV,1.0,,40292.9,20200426.0,NAH4,1930827148.0,1,1,2020-05-12
49357,U001,0200769623,WAL-MAR foundation,2020.0,1930638093.0,2020-03-12,20200311,20200312,2020-03-27,USD,RV,1.0,,1898.9,20200312.0,NAH4,1930638093.0,1,1,2020-03-28
11470,U001,0200726979,BJ'S  systems,2020.0,1930629744.0,2020-03-07,20200310,20200307,2020-03-22,USD,RV,1.0,,746.31,20200307.0,NAA8,1930629744.0,1,1,2020-03-23
12389,U001,0200780383,MEIJ us,2020.0,1930653798.0,2020-03-15,20200315,20200315,2020-03-30,USD,RV,1.0,,43463.56,20200315.0,NAA8,1930653798.0,1,1,2020-03-31
47868,U001,0200794332,COST us,2020.0,1930787611.0,2020-04-16,20200414,20200416,2020-05-01,USD,RV,1.0,,8793.09,20200416.0,NAAX,1930787611.0,1,8,2020-05-09
323,U001,0200706844,WINC corp,2020.0,1930705098.0,2020-03-27,20200326,20200327,2020-04-11,USD,RV,1.0,,35351.67,20200327.0,NAA8,1930705098.0,1,-11,2020-03-31
8063,CA02,0140106408,WAL-M in,2020.0,2960619365.0,2020-03-12,20200312,20200312,2020-03-22,CAD,RV,1.0,,85912.84,20200312.0,CA10,2960619365.0,1,8,2020-03-30
868,U001,200705372,FR foundation,2020.0,1930665580.0,2020-03-19,20200318,20200319,2020-04-03,USD,RV,1.0,,64962.53,20200319.0,NAA8,1930665580.0,1,-11,2020-03-23
11035,U001,0200759878,SA ,2020.0,1930617152.0,2020-03-07,20200306,20200307,2020-05-11,USD,RV,1.0,,2127.6,20200307.0,NAGD,1930617152.0,1,1,2020-05-12
19360,U001,0200769623,WAL-MAR in,2020.0,1930614444.0,2020-03-07,20200306,20200307,2020-03-22,USD,RV,1.0,,1898.9,20200307.0,NAH4,1930614444.0,1,8,2020-03-30
22021,U001,0200772595,SAFEW trust,2020.0,1930760074.0,2020-04-09,20200407,20200409,2020-04-24,USD,RV,1.0,,21346.46,20200409.0,NAA8,1930760074.0,1,8,2020-05-02
40921,U001,0200759878,SA llc,2020.0,1930666620.0,2020-03-18,20200318,20200318,2020-04-02,USD,RV,1.0,,42132.86,20200318.0,NAH4,1930666620.0,1,1,2020-04-03
20019,U001,0200769623,WAL-MAR associates,2020.0,1930747421.0,2020-04-05,20200404,20200405,2020-04-20,USD,RV,1.0,,58620.9,20200405.0,NAH4,1930747421.0,1,8,2020-04-28
29289,U001,0200797452,US  corp,2020.0,1930671347.0,2020-03-20,20200319,20200320,2020-04-09,USD,RV,1.0,,53228.27,20200320.0,NAD1,1930671347.0,1,1,2020-04-10
45370,U001,0200705372,FR associates,2020.0,1930781986.0,2020-04-16,20200414,20200416,2020-05-01,USD,RV,1.0,,139384.79,20200416.0,NAA8,1930781986.0,1,1,2020-05-02
25501,U001,0200769623,WAL-MAR corporation,2020.0,1930802547.0,2020-04-22,20200420,20200422,2020-05-07,USD,RV,1.0,,52364.13,20200422.0,NAH4,1930802547.0,1,8,2020-05-15
12692,U001,0200416837,DEC foundation,2020.0,1930599823.0,2020-03-04,20200304,20200304,2020-03-24,USD,RV,1.0,,211.44,20200301.0,NAM4,1930599823.0,1,8,2020-04-01
29241,U001,CCU013,KRAFT F co,2020.0,1930564805.0,2020-02-28,20200224,20200228,2020-02-28,USD,RV,1.0,,5151.01,20200228.0,NAX2,1930564805.0,1,8,2020-03-07
24669,U001,0200149567,RESER associates,2020.0,1930656112.0,2020-03-16,20200316,20200316,2020-04-30,USD,RV,1.0,,67643.1,20200316.0,NABG,1930656112.0,1,8,2020-05-08
36386,U001,0200353024,DECA in,2020.0,1930762254.0,2020-04-08,20200408,20200408,2020-04-24,USD,RV,1.0,,668.04,20200401.0,NAM4,1930762254.0,1,8,2020-05-02
18125,U001,0200743123,KROGER us,2020.0,1930862473.0,2020-05-07,20200506,20200507,2020-05-22,USD,RV,1.0,,98427.13,20200507.0,NAA8,1930862473.0,1,8,2020-05-30
7960,U001,0200762301,C&S WH in,2020.0,1930622993.0,2020-03-09,20200308,20200309,2020-03-24,USD,RV,1.0,,2203.58,20200309.0,NAC6,1930622993.0,1,1,2020-03-25
12940,U001,CCCA02,KRAFT  corporation,2020.0,1930581220.0,2020-02-28,20200227,20200228,2020-04-03,USD,RV,1.0,,14509.06,20200228.0,NAG2,1930581220.0,1,8,2020-04-11
2400,U001,0200466603,SMITH'S us,2020.0,1930796523.0,2020-04-18,20200416,20200418,2020-05-03,USD,RV,1.0,,17519.05,20200418.0,NAA8,1930796523.0,1,1,2020-05-04
39006,U001,0200713007,KEEFE  co,2020.0,1930758190.0,2020-04-07,20200407,20200407,2020-04-22,USD,RV,1.0,,22351.13,20200407.0,NAA8,1930758190.0,1,1,2020-04-23
32469,U001,0200712105,WALG systems,2020.0,1930639486.0,2020-03-11,20200311,20200311,2020-03-26,USD,RV,1.0,,5898.21,20200311.0,NAA8,1930639486.0,1,1,2020-03-27
34917,U001,CCU013,KRAFT F co,2020.0,1930646386.0,2020-03-17,20200313,20200317,2020-03-17,USD,RV,1.0,,472.32,20200317.0,NAX2,1930646386.0,1,1,2020-03-18
19755,U001,0200769623,WAL-MAR associates,2020.0,1930686439.0,2020-03-23,20200322,20200323,2020-04-07,USD,RV,1.0,,6450.92,20200323.0,NAH4,1930686439.0,1,8,2020-04-15
47116,U001,0200769623,WAL-MAR us,2020.0,1930801501.0,2020-04-19,20200418,20200419,2020-05-04,USD,RV,1.0,,37702.76,20200419.0,NAH4,1930801501.0,1,1,2020-05-05
4725,CA02,0140104409,LOB in,2020.0,2960628307.0,2020-04-12,20200413,20200412,2020-04-23,CAD,RV,1.0,,82934.12,20200413.0,CA10,2960628307.0,1,8,2020-05-01
9268,U001,0200769623,WAL-MAR corp,2020.0,1930683601.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,50361.99,20200321.0,NAH4,1930683601.0,1,8,2020-04-13
45740,U001,0200769623,WAL-MAR us,2020.0,1930884646.0,2020-05-11,20200510,20200511,2020-05-26,USD,RV,1.0,,73.48,20200511.0,NAH4,1930884646.0,1,8,2020-06-03
49868,U001,0200762950,HAR ,2020.0,1930779023.0,2020-04-14,20200412,20200414,2020-04-29,USD,RV,1.0,,142155.68,20200414.0,NAA8,1930779023.0,1,-11,2020-04-18
515,U001,200761734,H E BUT foundation,2020.0,1930661728.0,2020-03-19,20200317,20200319,2020-04-03,USD,RV,1.0,,64277.49,20200319.0,NAA8,1930661728.0,1,1,2020-04-04
18049,U001,0200721222,GO systems,2020.0,1930706714.0,2020-03-27,20200326,20200327,2020-04-11,USD,RV,1.0,,22858.2,20200327.0,NAA8,1930706714.0,1,8,2020-04-19
22590,U001,0200418007,AM co,2020.0,1930639641.0,2020-03-12,20200311,20200312,2020-05-16,USD,RV,1.0,,3758.2,20200312.0,NAGD,1930639641.0,1,1,2020-05-17
1194,U001,0200762301,C&S WH co,2020.0,1930755287.0,2020-04-07,20200406,20200407,2020-04-22,USD,RV,1.0,,61384.27,20200407.0,NAC6,1930755287.0,1,8,2020-04-30
34433,U001,200769623,WAL-MAR foundation,2020.0,1930883157.0,2020-05-10,20200509,20200510,2020-05-25,USD,RV,1.0,,23695.62,20200510.0,NAH4,1930883157.0,1,1,2020-05-26
28824,U001,0200772670,ASSOCIAT us,2020.0,1930684918.0,2020-03-22,20200322,20200322,2020-04-06,USD,RV,1.0,,64185.08,20200322.0,NAU5,1930684918.0,1,8,2020-04-14
43007,CA02,0140104440,SO us,2020.0,2960623702.0,2020-03-23,20200323,20200323,2020-04-05,CAD,RV,1.0,,187964.87,20200326.0,CA10,2960623702.0,1,8,2020-04-13
12618,U001,0200769623,WAL-MAR associates,2020.0,1930885501.0,2020-05-11,20200510,20200511,2020-05-26,USD,RV,1.0,,572.74,20200511.0,NAH4,1930885501.0,1,-1,2020-05-25
34457,U001,0200797452,US  trust,2020.0,1930792948.0,2020-04-15,20200415,20200415,2020-04-30,USD,RV,1.0,,4620.48,20200415.0,NAA8,1930792948.0,1,8,2020-05-08
13925,U001,0200762301,C&S WH llc,2020.0,1930814062.0,2020-04-22,20200422,20200422,2020-05-07,USD,RV,1.0,,120625.78,20200422.0,NAC6,1930814062.0,1,8,2020-05-15
32375,U001,0200508557,FOODL co,2020.0,1930566288.0,2020-03-03,20200302,20200303,2020-03-18,USD,RV,1.0,,3786.42,20200303.0,NAA8,1930566288.0,1,1,2020-03-19
43297,U001,0200704045,RA us,2020.0,1930827715.0,2020-04-25,20200425,20200425,2020-05-10,USD,RV,1.0,,15813.78,20200425.0,NAA8,1930827715.0,1,8,2020-05-18
8920,U001,0200148860,DOLLA us,2020.0,1930748366.0,2020-04-05,20200404,20200405,2020-04-20,USD,RV,1.0,,69208.46,20200405.0,NAA8,1930748366.0,1,1,2020-04-21
14893,CA02,0140104340,COLABOR  trust,2020.0,2960628671.0,2020-04-19,20200419,20200419,2020-04-30,CAD,RV,1.0,,20395.66,20200420.0,CA10,2960628671.0,1,8,2020-05-08
1209,U001,0200769623,WAL-MAR corp,2020.0,1930808577.0,2020-04-21,20200421,20200421,2020-05-06,USD,RV,1.0,,3270.04,20200421.0,NAH4,1930808577.0,1,8,2020-05-14
41505,U001,0200705742,DOT co,2020.0,1930671248.0,2020-03-20,20200319,20200320,2020-04-09,USD,RV,1.0,,122.42,20200320.0,NAD1,1930671248.0,1,1,2020-04-10
39631,U001,0200705742,DOT in,2020.0,1930683266.0,2020-03-21,20200321,20200321,2020-04-10,USD,RV,1.0,,2194.53,20200321.0,NAD1,1930683266.0,1,1,2020-04-11
44648,U001,0200769623,WAL-MAR in,2020.0,1930716031.0,2020-03-29,20200328,20200329,2020-04-13,USD,RV,1.0,,18526.97,20200329.0,NAH4,1930716031.0,1,1,2020-04-14
43548,U001,0200707822,PUBLI llc,2020.0,1930781207.0,2020-04-15,20200413,20200415,2020-04-30,USD,RV,1.0,,155225.13,20200415.0,NAA8,1930781207.0,1,8,2020-05-08
24427,CA02,140106408,WAL-M llc,2020.0,2960623824.0,2020-03-24,20200325,20200324,2020-04-04,CAD,RV,1.0,,103572.49,20200325.0,CA10,2960623824.0,1,-51,2020-02-13
20838,U001,0100035971,BON  corporation,2020.0,1930719863.0,2020-03-30,20200330,20200330,2020-04-14,USD,RV,1.0,,43770.85,20200330.0,NAA8,1930719863.0,1,8,2020-04-22
5653,U001,0200769623,WAL-MAR associates,2020.0,1930730959.0,2020-04-03,20200401,20200403,2020-04-18,USD,RV,1.0,,97246.71,20200403.0,NAH4,1930730959.0,1,8,2020-04-26
8292,U001,0200078795,H T H llc,2020.0,1930582877.0,2020-03-02,20200301,20200302,2020-03-17,USD,RV,1.0,,287.88,20200302.0,NAA8,1930582877.0,1,8,2020-03-25
36868,U001,0200353024,DECA llc,2020.0,1930762075.0,2020-04-08,20200408,20200408,2020-04-24,USD,RV,1.0,,316.32,20200401.0,NAM4,1930762075.0,1,1,2020-04-25
25035,CA02,0140106408,WAL-M ,2020.0,2960617906.0,2020-02-29,20200301,20200229,2020-03-12,CAD,RV,1.0,,18538.35,20200302.0,CA10,2960617906.0,1,1,2020-03-13
39571,U001,0200769623,WAL-MAR trust,2020.0,1930618753.0,2020-03-09,20200307,20200309,2020-03-24,USD,RV,1.0,,15269.23,20200309.0,NAH4,1930618753.0,1,-11,2020-03-13
16993,U001,0100044010,LAND systems,2020.0,1930643289.0,2020-03-12,20200312,20200312,2020-04-13,USD,RV,1.0,,66097.08,20200312.0,NA32,1930643289.0,1,1,2020-04-14
22746,U001,0200769623,WAL-MAR trust,2020.0,1930858002.0,2020-05-06,20200504,20200506,2020-05-21,USD,RV,1.0,,62002.46,20200506.0,NAH4,1930858002.0,1,1,2020-05-22
16668,U001,0200739006,AL co,2020.0,1930570988.0,2020-03-03,20200302,20200303,2020-03-18,USD,RV,1.0,,17133.5,20200303.0,NAA8,1930570988.0,1,8,2020-03-26
22747,U001,0200920735,ALBERT corp,2020.0,1930803853.0,2020-04-21,20200420,20200421,2020-05-06,USD,RV,1.0,,91974.29,20200421.0,NAA8,1930803853.0,1,1,2020-05-07
26991,U001,0200794332,COST us,2020.0,1930850939.0,2020-05-02,20200502,20200502,2020-05-17,USD,RV,1.0,,34330.89,20200502.0,NAAX,1930850939.0,1,8,2020-05-25
22756,U001,0200772670,ASSOCIAT co,2020.0,1930833710.0,2020-04-28,20200428,20200428,2020-05-13,USD,RV,1.0,,16806.87,20200428.0,NAU5,1930833710.0,1,1,2020-05-14
43610,U001,0200741831,SUPE systems,2020.0,1930782259.0,2020-04-13,20200413,20200413,2020-04-28,USD,RV,1.0,,15294.39,20200413.0,NAA8,1930782259.0,1,8,2020-05-06
33849,U001,0200384472,HAR foundation,2020.0,1930789782.0,2020-04-15,20200415,20200415,2020-04-25,USD,RV,1.0,,19623.24,20200415.0,NA10,1930789782.0,1,8,2020-05-03
33262,U001,0200755701,ASSOCI ,2020.0,1930721194.0,2020-03-31,20200330,20200331,2020-04-15,USD,RV,1.0,,110201.79,20200331.0,NAA8,1930721194.0,1,1,2020-04-16
33205,U001,0200148860,DOLLA foundation,2020.0,1930834506.0,2020-04-29,20200428,20200429,2020-05-14,USD,RV,1.0,,42316.71,20200429.0,NAA8,1930834506.0,1,1,2020-05-15
33335,U001,0200762301,C&S WH ,2020.0,1930801818.0,2020-04-21,20200419,20200421,2020-05-06,USD,RV,1.0,,86949.55,20200421.0,NAC6,1930801818.0,1,1,2020-05-07
35972,U001,0100001196,DOLLAR trust,2020.0,1930826690.0,2020-04-27,20200425,20200427,2020-05-12,USD,RV,1.0,,6731.04,20200427.0,NAA8,1930826690.0,1,8,2020-05-20
41709,CA02,0140104409,LOB trust,2020.0,2960627031.0,2020-04-07,20200407,20200407,2020-04-19,CAD,RV,1.0,,223142.84,20200409.0,CA10,2960627031.0,1,1,2020-04-20
16568,U001,0200759878,SA associates,2020.0,1930664507.0,2020-03-19,20200317,20200319,2020-04-03,USD,RV,1.0,,27350.55,20200319.0,NAH4,1930664507.0,1,8,2020-04-11
21158,U001,0200769623,WAL-MAR in,2020.0,1930577724.0,2020-02-28,20200227,20200228,2020-03-14,USD,RV,1.0,,52949.85,20200228.0,NAH4,1930577724.0,1,1,2020-03-15
33101,U001,0200794332,COST corporation,2020.0,1930683125.0,2020-03-20,20200321,20200320,2020-04-04,USD,RV,1.0,,38567.87,20200320.0,NAAX,1930683125.0,1,1,2020-04-05
30523,U001,0200794332,COST co,2020.0,1930714292.0,2020-03-29,20200328,20200329,2020-06-02,USD,RV,1.0,,7443.17,20200329.0,NAGD,1930714292.0,1,1,2020-06-03
27397,CA02,0140104429,COSTCO systems,2020.0,2960622965.0,2020-03-22,20200322,20200322,2020-04-04,CAD,RV,1.0,,16017.66,20200325.0,CA10,2960622965.0,1,-11,2020-03-24
43689,U001,0200759878,SA llc,2020.0,1930804052.0,2020-04-22,20200420,20200422,2020-05-07,USD,RV,1.0,,29396.4,20200422.0,NAH4,1930804052.0,1,8,2020-05-15
16702,U001,0200739534,OK foundation,2020.0,1930683461.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,125023.46,20200321.0,NAA8,1930683461.0,1,-2,2020-04-03
27864,U001,0200769623,WAL-MAR associates,2020.0,1930799316.0,2020-04-18,20200417,20200418,2020-05-03,USD,RV,1.0,,34749.75,20200418.0,NAH4,1930799316.0,1,8,2020-05-11
27012,U001,0200769623,WAL-MAR in,2020.0,1930752800.0,2020-04-07,20200406,20200407,2020-04-22,USD,RV,1.0,,661.11,20200407.0,NAH4,1930752800.0,1,1,2020-04-23
27959,U001,0200794332,COST corp,2020.0,1930606124.0,2020-03-05,20200305,20200305,2020-03-20,USD,RV,1.0,,32715.47,20200305.0,NAAX,1930606124.0,1,8,2020-03-28
35933,U001,0200769623,WAL-MAR trust,2020.0,1930684602.0,2020-03-22,20200321,20200322,2020-04-06,USD,RV,1.0,,44312.75,20200322.0,NAH4,1930684602.0,1,1,2020-04-07
3547,U001,0200337148,COAS foundation,2020.0,1930603119.0,2020-03-04,20200304,20200304,2020-03-19,USD,RV,1.0,,60545.71,20200304.0,NAA8,1930603119.0,1,1,2020-03-20
8936,U001,0200416837,DEC co,2020.0,1930617919.0,2020-03-07,20200307,20200307,2020-03-24,USD,RV,1.0,,3663.42,20200301.0,NAM4,1930617919.0,1,8,2020-04-01
21351,U001,0200759878,SA foundation,2020.0,1930729280.0,2020-04-03,20200401,20200403,2020-04-18,USD,RV,1.0,,42093.69,20200403.0,NAH4,1930729280.0,1,8,2020-04-26
48325,U001,0200769623,WAL-MAR llc,2020.0,1930855846.0,2020-05-04,20200504,20200504,2020-05-19,USD,RV,1.0,,8683.41,20200504.0,NAH4,1930855846.0,1,1,2020-05-20
33965,U001,200769623,WAL-MAR co,2020.0,1930883547.0,2020-05-09,20200509,20200509,2020-05-24,USD,RV,1.0,,4305.11,20200509.0,NAH4,1930883547.0,1,1,2020-05-25
26921,U001,0200769623,WAL-MAR associates,2020.0,1930784399.0,2020-04-15,20200415,20200415,2020-04-30,USD,RV,1.0,,1898.9,20200415.0,NAH4,1930784399.0,1,1,2020-05-01
11917,U001,0200762301,C&S WH associates,2020.0,1930623458.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,177103.17,20200309.0,NAC6,1930623458.0,1,8,2020-04-01
28254,CA02,0140104423,METRO  associates,2020.0,2960628030.0,2020-04-11,20200411,20200411,2020-04-24,CAD,RV,1.0,,106319.9,20200414.0,CA10,2960628030.0,1,1,2020-04-25
41068,U001,0200707822,PUBLI foundation,2020.0,1930842671.0,2020-04-29,20200430,20200429,2020-05-14,USD,RV,1.0,,95063.77,20200429.0,NAA8,1930842671.0,1,1,2020-05-15
20154,U013,0140101772,CHIHAD in,2020.0,1991841366.0,2020-04-11,20200407,20200411,2020-05-11,USD,RV,1.0,,6021.0,20200411.0,NAVE,1991841366.0,1,8,2020-05-19
11581,U001,0200704858,WAKE associates,2020.0,1930733721.0,2020-04-03,20200402,20200403,2020-04-18,USD,RV,1.0,,168960.0,20200403.0,NAA8,1930733721.0,1,-51,2020-02-27
20986,U001,0200706844,WINC llc,2020.0,1930552351.0,2020-02-27,20200221,20200227,2020-03-13,USD,RV,1.0,,675.49,20200227.0,NAA8,1930552351.0,1,1,2020-03-14
44988,U001,0200761734,H E BUT us,2020.0,1930687967.0,2020-03-25,20200323,20200325,2020-04-09,USD,RV,1.0,,57937.79,20200325.0,NAA8,1930687967.0,1,1,2020-04-10
23836,U001,0200769623,WAL-MAR systems,2020.0,1930620796.0,2020-03-09,20200307,20200309,2020-03-24,USD,RV,1.0,,15064.65,20200309.0,NAH4,1930620796.0,1,1,2020-03-25
15823,CA02,0140104440,SO ,2020.0,2960617482.0,2020-03-03,20200303,20200303,2020-03-14,CAD,RV,1.0,,72200.55,20200304.0,CA10,2960617482.0,1,8,2020-03-22
49831,U001,0200762301,C&S WH corporation,2020.0,1930715468.0,2020-03-29,20200328,20200329,2020-04-13,USD,RV,1.0,,13530.35,20200329.0,NAC6,1930715468.0,1,8,2020-04-21
45703,U001,0200418007,AM systems,2020.0,1930793710.0,2020-04-17,20200416,20200417,2020-05-02,USD,RV,1.0,,67314.8,20200417.0,NAA8,1930793710.0,1,8,2020-05-10
33154,U002,0200501669,WAL MA in,2020.0,1990572023.0,2020-03-24,20200322,20200324,2020-04-28,USD,RV,1.0,,10484.28,20200324.0,NAG2,1990572023.0,1,1,2020-04-29
2714,U001,0200711029,WEGMAN us,2020.0,1930687205.0,2020-03-23,20200323,20200323,2020-04-07,USD,RV,1.0,,55177.49,20200323.0,NAA8,1930687205.0,1,8,2020-04-15
20233,U001,0200416837,DEC associates,2020.0,1930698699.0,2020-03-25,20200325,20200325,2020-03-26,USD,RV,1.0,,3246.71,20200316.0,NAM2,1930698699.0,1,8,2020-04-03
9082,U001,0200307138,UTZ Q co,2020.0,1930692679.0,2020-03-26,20200324,20200326,2020-04-25,USD,RV,1.0,,58926.0,20200326.0,NAD5,1930692679.0,1,8,2020-05-03
42457,U001,0200770677,KRAS corp,2020.0,1930799004.0,2020-04-19,20200417,20200419,2020-05-04,USD,RV,1.0,,8755.48,20200419.0,NAA8,1930799004.0,1,1,2020-05-05
2748,U001,0200418007,AM llc,2020.0,1930686046.0,2020-03-23,20200322,20200323,2020-04-07,USD,RV,1.0,,55933.63,20200323.0,NAA8,1930686046.0,1,8,2020-04-15
49136,U001,0200794332,COST foundation,2020.0,1930615261.0,2020-03-09,20200306,20200309,2020-03-24,USD,RV,1.0,,32481.88,20200309.0,NAAX,1930615261.0,1,8,2020-04-01
9508,U001,0200772595,SAFEW in,2020.0,1930764079.0,2020-04-08,20200408,20200408,2020-04-23,USD,RV,1.0,,12422.46,20200408.0,NAA8,1930764079.0,1,8,2020-05-01
20030,U001,0200705742,DOT co,2020.0,1930631017.0,2020-03-10,20200310,20200310,2020-03-30,USD,RV,1.0,,28580.08,20200310.0,NAD1,1930631017.0,1,8,2020-04-07
31233,U001,0200794332,COST llc,2020.0,1930719963.0,2020-03-31,20200330,20200331,2020-04-15,USD,RV,1.0,,32481.88,20200331.0,NAAX,1930719963.0,1,8,2020-04-23
